subscriber_id,region,package_type,recharge_history,complaint_count,last_active_date,tenure_months,arpu,churn,avg_recharge,min_recharge,recharge_trend,days_since_active,region_enc,package_enc,churn_probability,risk_tier
SUB-22031,Ahmedabad,Basic,"290,253,302,297,338,234",1,2026-06-02,41,252.91,0,285.6666666666667,234.0,-56.0,9,0,0,1.9600342e-05,Low
SUB-22032,Bangalore,Basic,"195,252,123,189,72,259",4,2026-04-04,13,214.95,0,181.66666666666666,72.0,64.0,68,1,0,0.07349167,Low
SUB-22033,Lucknow,Basic,"240,223,305,275,289,264",1,2026-05-19,51,309.23,0,266.0,223.0,24.0,23,7,0,8.505237e-06,Low
SUB-22034,Mumbai,Premium,"790,827,874,916,790,814",2,2026-05-21,98,781.12,0,835.1666666666666,790.0,24.0,21,8,1,9.993173e-06,Low
SUB-22035,Lucknow,Premium,"775,905,853,840,778,881",2,2026-04-15,44,843.28,0,838.6666666666666,775.0,106.0,57,7,1,6.724565e-05,Low
SUB-22036,Bangalore,Basic,"197,287,318,201,327,280",2,2026-03-19,1,265.3,0,268.3333333333333,197.0,83.0,84,1,0,0.015726855,Low
SUB-22037,Lucknow,Standard,"520,538,522,529,491,495",0,2025-12-29,65,528.71,0,515.8333333333334,491.0,-25.0,164,7,2,0.2602494,Low
SUB-22038,Kolkata,Premium,"846,845,840,881,800,872",2,2026-04-27,102,849.05,0,847.3333333333334,800.0,26.0,45,6,1,2.4373e-05,Low
SUB-22039,Jaipur,Basic,"270,319,375,276,352,159",4,2026-03-28,103,301.89,0,291.8333333333333,159.0,-111.0,75,5,0,0.037243303,Low
SUB-22040,Chennai,Premium,"834,925,826,864,884,799",1,2026-05-12,42,844.88,0,855.3333333333334,799.0,-35.0,30,2,1,4.777156e-06,Low
SUB-22041,Lucknow,Premium,"823,834,796,813,800,787",3,2025-12-17,39,797.07,1,808.8333333333334,787.0,-36.0,176,7,1,0.7970624,High
SUB-22042,Delhi,Premium,"695,784,726,697,758,634",1,2026-01-16,110,679.6,0,715.6666666666666,634.0,-61.0,146,3,1,0.08186614,Low
SUB-22043,Ahmedabad,Premium,"709,803,697,661,759,713",1,2026-01-25,101,736.03,0,723.6666666666666,661.0,4.0,137,0,1,0.020827733,Low
SUB-22044,Delhi,Standard,"493,429,495,474,431,398",4,2026-04-11,53,458.36,0,453.3333333333333,398.0,-95.0,61,3,2,0.004392478,Low
SUB-22045,Mumbai,Premium,"870,860,949,921,980,961",2,2026-01-10,14,918.94,0,923.5,860.0,91.0,152,8,1,0.045596484,Low
SUB-22046,Delhi,Basic,"232,286,135,285,237,206",1,2026-04-02,45,223.84,0,230.16666666666666,135.0,-26.0,70,3,0,0.0008563856,Low
SUB-22047,Chennai,Premium,"789,751,674,761,720,793",3,2026-02-20,15,748.92,0,748.0,674.0,4.0,111,2,1,0.015553838,Low
SUB-22048,Ahmedabad,Basic,"402,402,335,306,375,313",5,2025-12-23,11,295.76,1,355.5,306.0,-89.0,170,0,0,0.99857605,High
SUB-22049,Kolkata,Basic,"213,209,314,97,239,181",5,2026-06-11,119,231.56,0,208.83333333333334,97.0,-32.0,0,6,0,0.00052987883,Low
SUB-22050,Kolkata,Premium,"956,1032,840,911,983,1022",1,2026-01-19,116,946.09,0,957.3333333333334,840.0,66.0,143,6,1,0.0023141804,Low
SUB-22051,Jaipur,Basic,"258,288,302,319,182,367",5,2026-06-04,105,243.94,0,286.0,182.0,109.0,7,5,0,0.00050805265,Low
SUB-22052,Pune,Standard,"417,352,415,355,332,364",1,2026-03-14,86,368.4,0,372.5,332.0,-53.0,89,9,2,0.0042137387,Low
SUB-22053,Pune,Basic,"233,245,203,217,191,199",2,2026-01-02,83,243.92,1,214.66666666666666,191.0,-34.0,160,9,0,0.988667,High
SUB-22054,Mumbai,Premium,"684,703,735,695,692,660",1,2026-01-05,4,683.15,0,694.8333333333334,660.0,-24.0,157,8,1,0.15428902,Low
SUB-22055,Jaipur,Basic,"319,359,302,368,304,241",1,2026-04-27,81,254.78,0,315.5,241.0,-78.0,45,5,0,4.9339626e-05,Low
SUB-22056,Ahmedabad,Basic,"213,321,198,223,175,120",5,2026-03-09,56,213.93,1,208.33333333333334,120.0,-93.0,94,0,0,0.71029377,High
SUB-22057,Bangalore,Premium,"875,883,879,842,838,858",1,2025-12-22,89,837.36,0,862.5,838.0,-17.0,171,1,1,0.15695444,Low
SUB-22058,Lucknow,Basic,"322,182,266,353,302,206",4,2026-02-15,79,256.68,0,271.8333333333333,182.0,-116.0,116,7,0,0.8067405,High
SUB-22059,Bangalore,Standard,"424,497,401,406,424,442",1,2025-12-14,82,452.88,1,432.3333333333333,401.0,18.0,179,1,2,0.9362122,High
SUB-22060,Bangalore,Basic,"183,194,226,189,260,195",4,2025-12-30,96,224.39,1,207.83333333333334,183.0,12.0,163,1,0,0.9983681,High
SUB-22061,Hyderabad,Standard,"444,448,443,416,536,489",2,2026-02-26,45,426.98,0,462.6666666666667,416.0,45.0,105,4,2,0.034429565,Low
SUB-22062,Ahmedabad,Premium,"694,592,607,682,704,658",5,2026-05-18,92,695.12,0,656.1666666666666,592.0,-36.0,24,0,1,8.83757e-05,Low
SUB-22063,Pune,Standard,"454,293,397,415,364,330",1,2026-05-24,108,357.2,0,375.5,293.0,-124.0,18,9,2,1.1308107e-05,Low
SUB-22064,Bangalore,Standard,"463,494,498,553,522,517",2,2026-01-05,105,490.82,1,507.8333333333333,463.0,54.0,157,1,2,0.85754204,High
SUB-22065,Kolkata,Standard,"453,332,450,396,412,427",3,2026-06-07,91,414.92,0,411.6666666666667,332.0,-26.0,4,6,2,2.7386865e-05,Low
SUB-22066,Delhi,Basic,"276,237,267,242,204,212",2,2026-03-14,3,225.53,1,239.66666666666666,204.0,-64.0,89,3,0,0.108221,Low
SUB-22067,Lucknow,Standard,"516,426,498,527,519,490",3,2026-03-21,17,480.62,0,496.0,426.0,-26.0,82,7,2,0.0060630166,Low
SUB-22068,Chennai,Basic,"263,316,274,273,225,248",2,2026-04-30,84,257.73,0,266.5,225.0,-15.0,42,2,0,2.1432681e-05,Low
SUB-22069,Kolkata,Premium,"790,757,742,761,805,787",2,2026-02-15,75,809.58,0,773.6666666666666,742.0,-3.0,116,6,1,0.0040249317,Low
SUB-22070,Mumbai,Standard,"517,448,398,478,416,468",1,2026-04-22,86,453.74,0,454.1666666666667,398.0,-49.0,50,8,2,2.730344e-05,Low
SUB-22071,Mumbai,Standard,"539,473,473,496,429,415",5,2026-02-23,72,474.11,1,470.8333333333333,415.0,-124.0,108,8,2,0.7204158,High
SUB-22072,Jaipur,Premium,"588,657,602,645,639,670",0,2026-01-21,61,606.39,0,633.5,588.0,82.0,141,5,1,0.063826926,Low
SUB-22073,Pune,Basic,"242,305,277,268,204,243",4,2026-04-26,74,256.44,0,256.5,204.0,1.0,46,9,0,0.0004775201,Low
SUB-22074,Mumbai,Premium,"691,788,792,725,749,810",3,2026-05-08,87,723.76,0,759.1666666666666,691.0,119.0,34,8,1,2.574043e-05,Low
SUB-22075,Bangalore,Premium,"858,875,824,783,903,866",4,2026-03-15,90,814.62,0,851.5,783.0,8.0,88,1,1,0.001639063,Low
SUB-22076,Kolkata,Basic,"215,342,237,256,227,350",2,2026-06-08,35,271.48,0,271.1666666666667,215.0,135.0,3,6,0,8.13685e-05,Low
SUB-22077,Bangalore,Standard,"438,386,359,328,471,456",3,2026-05-19,97,393.45,0,406.3333333333333,328.0,18.0,23,1,2,3.5906163e-05,Low
SUB-22078,Pune,Standard,"579,580,464,611,482,595",0,2026-01-29,101,502.12,0,551.8333333333334,464.0,16.0,133,9,2,0.030095832,Low
SUB-22079,Kolkata,Standard,"383,413,437,420,491,432",2,2026-05-27,88,413.72,0,429.3333333333333,383.0,49.0,15,6,2,2.1243153e-05,Low
SUB-22080,Delhi,Standard,"489,444,561,527,542,449",8,2026-02-21,102,509.92,1,502.0,444.0,-40.0,110,3,2,0.99002004,High
SUB-22081,Bangalore,Basic,"329,188,166,333,298,237",5,2026-01-24,44,275.95,1,258.5,166.0,-92.0,138,1,0,0.99180686,High
SUB-22082,Kolkata,Premium,"727,733,655,768,640,680",2,2026-01-03,15,703.56,1,700.5,640.0,-47.0,159,6,1,0.5005165,Medium
SUB-22083,Mumbai,Standard,"486,494,499,504,613,441",2,2026-03-29,2,513.34,0,506.1666666666667,441.0,-45.0,74,8,2,0.0010551603,Low
SUB-22084,Hyderabad,Premium,"892,884,894,799,844,942",1,2026-01-06,96,868.68,0,875.8333333333334,799.0,50.0,156,4,1,0.06385793,Low
SUB-22085,Jaipur,Basic,"291,237,230,222,222,197",1,2026-02-19,91,234.05,0,233.16666666666666,197.0,-94.0,112,5,0,0.17188258,Low
SUB-22086,Jaipur,Basic,"294,278,351,126,236,236",2,2026-02-10,37,238.94,0,253.5,126.0,-58.0,121,5,0,0.44454715,Medium
SUB-22087,Mumbai,Standard,"244,362,351,364,416,354",3,2026-02-20,85,355.97,0,348.5,244.0,110.0,111,8,2,0.45111364,Medium
SUB-22088,Kolkata,Premium,"565,540,574,651,631,632",2,2026-02-13,100,617.74,0,598.8333333333334,540.0,67.0,118,6,1,0.032588918,Low
SUB-22089,Delhi,Standard,"459,437,484,390,415,426",1,2026-01-14,19,436.29,1,435.1666666666667,390.0,-33.0,148,3,2,0.3795118,Medium
SUB-22090,Delhi,Basic,"188,209,322,252,275,290",1,2026-01-18,52,241.26,1,256.0,188.0,102.0,144,3,0,0.6418768,Medium
SUB-22091,Jaipur,Basic,"210,188,155,249,240,267",0,2026-04-10,41,240.09,0,218.16666666666666,155.0,57.0,62,5,0,0.00021735659,Low
SUB-22092,Chennai,Standard,"447,449,508,444,476,466",1,2026-04-15,46,463.53,0,465.0,444.0,19.0,57,2,2,7.651807e-05,Low
SUB-22093,Chennai,Premium,"711,667,783,781,741,673",3,2026-04-19,39,721.04,0,726.0,667.0,-38.0,53,2,1,5.1555853e-05,Low
SUB-22094,Mumbai,Premium,"760,708,739,779,591,775",5,2026-05-07,82,737.52,0,725.3333333333334,591.0,15.0,35,8,1,5.9740538e-05,Low
SUB-22095,Pune,Premium,"959,938,962,1100,1102,970",0,2026-02-02,59,1013.61,0,1005.1666666666666,938.0,11.0,129,9,1,0.0003132707,Low
SUB-22096,Jaipur,Premium,"679,810,719,701,715,652",5,2026-04-19,26,677.32,0,712.6666666666666,652.0,-27.0,53,5,1,0.00041769224,Low
SUB-22097,Delhi,Basic,"243,173,230,188,132,263",4,2026-04-27,92,219.86,0,204.83333333333334,132.0,20.0,45,3,0,0.0005000317,Low
SUB-22098,Mumbai,Premium,"803,786,691,718,789,658",2,2025-12-17,44,765.76,0,740.8333333333334,658.0,-145.0,176,8,1,0.59024704,Medium
SUB-22099,Bangalore,Basic,"285,221,360,240,262,286",2,2026-03-11,83,244.84,0,275.6666666666667,221.0,1.0,92,1,0,0.04459004,Low
SUB-22100,Pune,Standard,"432,397,473,438,371,363",3,2026-01-05,44,384.54,1,412.3333333333333,363.0,-69.0,157,9,2,0.9810548,High
SUB-22101,Jaipur,Basic,"270,228,201,300,204,191",2,2026-04-06,25,219.31,0,232.33333333333334,191.0,-79.0,66,5,0,0.0017008292,Low
SUB-22102,Kolkata,Basic,"188,300,256,180,249,261",3,2026-01-25,44,252.08,1,239.0,180.0,73.0,137,6,0,0.9410459,High
SUB-22103,Hyderabad,Standard,"566,459,516,517,594,541",2,2026-01-05,46,546.0,1,532.1666666666666,459.0,-25.0,157,4,2,0.7491749,High
SUB-22104,Hyderabad,Basic,"263,327,306,261,338,284",1,2026-02-11,75,278.91,0,296.5,261.0,21.0,120,4,0,0.21659446,Low
SUB-22105,Kolkata,Premium,"797,757,773,797,812,791",5,2026-01-07,32,761.78,1,787.8333333333334,757.0,-6.0,155,6,1,0.94094265,High
SUB-22106,Hyderabad,Basic,"319,348,411,268,283,257",2,2026-03-28,33,281.25,0,314.3333333333333,257.0,-62.0,75,4,0,0.0059481813,Low
SUB-22107,Kolkata,Premium,"825,797,918,904,856,939",2,2026-01-18,90,882.83,0,873.1666666666666,797.0,114.0,144,6,1,0.019900566,Low
SUB-22108,Bangalore,Premium,"736,714,736,707,647,746",2,2026-01-11,3,693.76,0,714.3333333333334,647.0,10.0,151,1,1,0.27024683,Low
SUB-22109,Hyderabad,Standard,"445,409,414,535,439,399",1,2026-03-10,41,427.72,0,440.1666666666667,399.0,-46.0,93,4,2,0.0024932188,Low
SUB-22110,Kolkata,Premium,"789,668,790,726,747,726",4,2026-04-26,12,724.98,0,741.0,668.0,-63.0,46,6,1,0.00017504518,Low
SUB-22111,Jaipur,Basic,"210,147,290,216,261,291",3,2026-05-17,10,245.47,0,235.83333333333334,147.0,81.0,25,5,0,4.1332874e-05,Low
SUB-22112,Ahmedabad,Premium,"802,750,796,681,761,831",1,2026-03-31,74,759.96,0,770.1666666666666,681.0,29.0,72,0,1,6.9860514e-05,Low
SUB-22113,Lucknow,Standard,"318,435,350,462,403,458",2,2026-04-03,116,408.91,0,404.3333333333333,318.0,140.0,69,7,2,0.0013348146,Low
SUB-22114,Bangalore,Basic,"300,201,248,261,176,214",8,2026-01-31,108,253.02,1,233.33333333333334,176.0,-86.0,131,1,0,0.99729925,High
SUB-22115,Chennai,Basic,"146,302,307,239,204,203",1,2025-12-31,80,258.1,1,233.5,146.0,57.0,162,2,0,0.92329544,High
SUB-22116,Lucknow,Standard,"503,541,499,546,449,515",5,2026-02-03,86,524.32,1,508.8333333333333,449.0,12.0,128,7,2,0.8341593,High
SUB-22117,Ahmedabad,Standard,"484,552,474,526,444,412",1,2026-02-19,20,497.56,0,482.0,412.0,-72.0,112,0,2,0.016356805,Low
SUB-22118,Lucknow,Standard,"443,361,422,450,436,442",1,2026-04-16,95,446.25,0,425.6666666666667,361.0,-1.0,56,7,2,0.00012327862,Low
SUB-22119,Mumbai,Standard,"378,377,459,355,440,404",1,2026-03-21,79,419.81,0,402.1666666666667,355.0,26.0,82,8,2,0.0015138189,Low
SUB-22120,Hyderabad,Basic,"251,330,385,265,299,230",5,2026-03-26,73,288.55,1,293.3333333333333,230.0,-21.0,77,4,0,0.3265045,Low
SUB-22121,Ahmedabad,Premium,"718,835,821,735,821,703",1,2025-12-21,84,786.52,0,772.1666666666666,703.0,-15.0,172,0,1,0.25490472,Low
SUB-22122,Pune,Premium,"665,804,825,890,923,787",1,2026-05-25,37,831.1,0,815.6666666666666,665.0,122.0,17,9,1,8.836566e-06,Low
SUB-22123,Pune,Basic,"295,279,219,354,296,264",0,2026-01-21,70,304.25,1,284.5,219.0,-31.0,141,9,0,0.30919752,Low
SUB-22124,Bangalore,Premium,"991,972,905,1044,945,968",3,2026-05-26,86,926.75,0,970.8333333333334,905.0,-23.0,16,1,1,6.9627677e-06,Low
SUB-22125,Mumbai,Premium,"812,853,841,911,753,758",2,2026-01-18,44,785.9,0,821.3333333333334,753.0,-54.0,144,8,1,0.03877581,Low
SUB-22126,Bangalore,Standard,"442,447,514,486,461,398",3,2026-04-30,14,482.74,0,458.0,398.0,-44.0,42,1,2,3.0607946e-05,Low
SUB-22127,Delhi,Basic,"280,267,308,242,210,189",2,2026-02-02,112,229.2,1,249.33333333333334,189.0,-91.0,129,3,0,0.7123736,High
SUB-22128,Lucknow,Premium,"934,884,1018,952,859,958",1,2026-03-31,113,932.05,0,934.1666666666666,859.0,24.0,72,7,1,6.6588196e-05,Low
SUB-22129,Pune,Basic,"292,229,185,191,260,192",3,2026-05-16,32,226.45,0,224.83333333333334,185.0,-100.0,26,9,0,4.423633e-05,Low
SUB-22130,Delhi,Standard,"501,439,394,455,425,454",2,2026-03-07,115,417.23,0,444.6666666666667,394.0,-47.0,96,3,2,0.017501142,Low
SUB-22131,Hyderabad,Standard,"353,322,382,318,221,335",4,2026-04-15,50,331.13,0,321.8333333333333,221.0,-18.0,57,4,2,0.0036010905,Low
SUB-22132,Pune,Basic,"257,370,269,228,364,267",1,2026-05-30,1,269.72,0,292.5,228.0,10.0,12,9,0,2.118125e-05,Low
SUB-22133,Kolkata,Premium,"868,832,860,890,847,753",5,2026-04-23,105,833.12,0,841.6666666666666,753.0,-115.0,49,6,1,0.0002942555,Low
SUB-22134,Chennai,Standard,"451,376,405,430,517,360",3,2026-06-01,75,465.7,0,423.1666666666667,360.0,-91.0,10,2,2,4.4877765e-05,Low
SUB-22135,Delhi,Standard,"411,501,330,324,448,394",1,2026-03-28,51,399.24,0,401.3333333333333,324.0,-17.0,75,3,2,0.0007115924,Low
SUB-22136,Mumbai,Standard,"313,292,362,398,364,384",3,2026-01-01,86,371.23,1,352.1666666666667,292.0,71.0,161,8,2,0.99012506,High
SUB-22137,Hyderabad,Standard,"460,525,503,589,691,528",3,2026-02-28,92,523.66,0,549.3333333333334,460.0,68.0,103,4,2,0.030142449,Low
SUB-22138,Lucknow,Standard,"485,465,480,409,453,457",3,2026-05-19,109,483.84,0,458.1666666666667,409.0,-28.0,23,7,2,2.4313082e-05,Low
SUB-22139,Kolkata,Standard,"395,481,423,486,419,453",4,2026-02-18,94,385.94,0,442.8333333333333,395.0,58.0,113,6,2,0.475624,Medium
SUB-22140,Chennai,Standard,"502,368,539,504,457,397",2,2026-05-05,80,444.36,0,461.1666666666667,368.0,-105.0,37,2,2,1.8551818e-05,Low
SUB-22141,Jaipur,Basic,"158,247,265,281,170,240",3,2025-12-20,93,236.61,1,226.83333333333334,158.0,82.0,173,5,0,0.99819535,High
SUB-22142,Lucknow,Standard,"535,478,448,459,453,450",3,2026-05-04,104,498.92,0,470.5,448.0,-85.0,38,7,2,3.492796e-05,Low
SUB-22143,Hyderabad,Standard,"493,406,422,485,498,517",2,2026-02-14,112,451.87,0,470.1666666666667,406.0,24.0,117,4,2,0.1274426,Low
SUB-22144,Kolkata,Premium,"735,684,823,738,739,646",6,2025-12-25,13,709.21,1,727.5,646.0,-89.0,168,6,1,0.99335504,High
SUB-22145,Pune,Basic,"208,329,234,306,344,232",0,2026-02-23,104,290.82,0,275.5,208.0,24.0,108,9,0,0.008615369,Low
SUB-22146,Hyderabad,Standard,"441,493,393,424,469,381",2,2026-03-03,88,405.03,0,433.5,381.0,-60.0,100,4,2,0.043021586,Low
SUB-22147,Hyderabad,Standard,"504,379,450,476,476,429",4,2026-03-24,52,447.8,0,452.3333333333333,379.0,-75.0,79,4,2,0.024035167,Low
SUB-22148,Mumbai,Standard,"478,414,415,470,368,415",2,2026-04-10,28,432.03,0,426.6666666666667,368.0,-63.0,62,8,2,0.00050635013,Low
SUB-22149,Pune,Standard,"497,488,535,498,568,395",3,2026-02-01,44,507.67,1,496.8333333333333,395.0,-102.0,130,9,2,0.5265313,Medium
SUB-22150,Pune,Basic,"131,179,258,188,178,181",2,2026-05-13,58,208.87,0,185.83333333333334,131.0,50.0,29,9,0,2.5723866e-05,Low
SUB-22151,Delhi,Basic,"220,200,242,310,136,204",4,2026-01-16,55,210.96,1,218.66666666666666,136.0,-16.0,146,3,0,0.9951192,High
SUB-22152,Pune,Standard,"412,532,366,447,480,412",2,2026-03-04,74,421.88,0,441.5,366.0,0.0,99,9,2,0.024888635,Low
SUB-22153,Lucknow,Basic,"367,229,261,247,238,280",4,2026-04-25,79,261.67,0,270.3333333333333,229.0,-87.0,47,7,0,0.00049217505,Low
SUB-22154,Kolkata,Premium,"1104,951,1032,1057,1071,1085",2,2026-02-27,83,1053.38,0,1050.0,951.0,-19.0,104,6,1,0.00020158572,Low
SUB-22155,Bangalore,Basic,"211,163,250,204,218,88",5,2026-03-31,40,201.43,1,189.0,88.0,-123.0,72,1,0,0.6456155,Medium
SUB-22156,Chennai,Standard,"430,388,445,431,412,335",4,2026-04-28,77,419.6,0,406.8333333333333,335.0,-95.0,44,2,2,0.00034225802,Low
SUB-22157,Jaipur,Standard,"410,449,431,364,398,479",2,2026-03-15,11,444.01,0,421.8333333333333,364.0,69.0,88,5,2,0.007077896,Low
SUB-22158,Pune,Basic,"400,267,335,309,325,269",3,2026-01-28,92,299.05,1,317.5,267.0,-131.0,134,9,0,0.8446246,High
SUB-22159,Chennai,Standard,"437,400,413,421,422,472",4,2026-03-31,77,433.7,0,427.5,400.0,35.0,72,2,2,0.011569764,Low
SUB-22160,Ahmedabad,Standard,"452,366,345,459,429,430",2,2026-03-29,81,421.97,0,413.5,345.0,-22.0,74,0,2,0.0017595707,Low
SUB-22161,Delhi,Standard,"591,627,547,493,549,536",4,2026-04-17,95,561.33,0,557.1666666666666,493.0,-55.0,55,3,2,0.00037084767,Low
SUB-22162,Chennai,Premium,"698,652,688,718,690,670",2,2026-02-25,32,677.89,0,686.0,652.0,-28.0,106,2,1,0.0031865009,Low
SUB-22163,Mumbai,Basic,"403,295,340,339,356,349",3,2026-02-11,7,326.65,1,347.0,295.0,-54.0,120,8,0,0.6744952,High
SUB-22164,Jaipur,Standard,"565,490,583,574,599,583",2,2026-03-05,62,537.29,0,565.6666666666666,490.0,18.0,98,5,2,0.005193227,Low
SUB-22165,Mumbai,Standard,"424,475,486,443,492,485",3,2026-03-31,28,459.63,0,467.5,424.0,61.0,72,8,2,0.005042619,Low
SUB-22166,Hyderabad,Basic,"250,268,334,165,193,299",2,2026-03-19,27,258.16,0,251.5,165.0,49.0,84,4,0,0.013893381,Low
SUB-22167,Jaipur,Premium,"655,747,693,715,654,769",4,2026-05-17,100,738.97,0,705.5,654.0,114.0,25,5,1,4.5782763e-05,Low
SUB-22168,Pune,Premium,"922,806,962,895,858,814",6,2025-12-24,95,890.11,1,876.1666666666666,806.0,-108.0,169,9,1,0.9649311,High
SUB-22169,Hyderabad,Standard,"483,560,436,521,452,474",0,2026-01-24,79,464.96,0,487.6666666666667,436.0,-9.0,138,4,2,0.06279749,Low
SUB-22170,Mumbai,Premium,"967,1018,878,930,930,985",2,2026-03-03,87,936.5,0,951.3333333333334,878.0,18.0,100,8,1,0.00018909996,Low
SUB-22171,Delhi,Premium,"888,861,930,873,779,871",5,2026-03-24,109,854.67,0,867.0,779.0,-17.0,79,3,1,0.0044082482,Low
SUB-22172,Pune,Standard,"449,487,409,487,385,435",3,2026-02-05,71,417.74,1,442.0,385.0,-14.0,126,9,2,0.6513712,High
SUB-22173,Pune,Basic,"336,235,302,209,300,230",4,2025-12-22,67,259.58,1,268.6666666666667,209.0,-106.0,171,9,0,0.99921227,High
SUB-22174,Hyderabad,Standard,"455,350,458,396,397,384",4,2026-03-03,116,444.38,0,406.6666666666667,350.0,-71.0,100,4,2,0.22133717,Low
SUB-22175,Kolkata,Standard,"424,463,568,374,369,509",2,2026-06-05,103,454.02,0,451.1666666666667,369.0,85.0,6,6,2,1.9021554e-05,Low
SUB-22176,Chennai,Standard,"522,429,422,320,338,397",3,2026-04-21,113,431.63,0,404.6666666666667,320.0,-125.0,51,2,2,0.000114934686,Low
SUB-22177,Bangalore,Standard,"487,475,500,504,428,422",7,2026-01-25,17,474.39,1,469.3333333333333,422.0,-65.0,137,1,2,0.9885611,High
SUB-22178,Pune,Standard,"446,559,567,590,521,536",2,2026-05-06,23,542.49,0,536.5,446.0,90.0,36,9,2,2.8744098e-05,Low
SUB-22179,Ahmedabad,Basic,"232,311,183,213,322,289",3,2026-01-03,118,262.15,1,258.3333333333333,183.0,57.0,159,0,0,0.9943305,High
SUB-22180,Bangalore,Basic,"261,388,247,213,348,274",3,2026-04-15,59,269.47,0,288.5,213.0,13.0,57,1,0,0.0011818351,Low
SUB-22181,Pune,Standard,"495,442,532,426,505,514",3,2026-03-17,96,489.4,0,485.6666666666667,426.0,19.0,86,9,2,0.012079666,Low
SUB-22182,Pune,Standard,"476,390,467,362,453,422",4,2026-04-13,59,421.17,0,428.3333333333333,362.0,-54.0,59,9,2,0.005862103,Low
SUB-22183,Lucknow,Basic,"187,209,170,235,169,257",0,2025-12-19,49,254.03,1,204.5,169.0,70.0,174,7,0,0.90424716,High
SUB-22184,Mumbai,Standard,"432,407,409,483,325,415",5,2026-05-02,116,414.95,0,411.8333333333333,325.0,-17.0,40,8,2,0.00042712566,Low
SUB-22185,Ahmedabad,Premium,"892,765,877,835,994,924",4,2026-05-01,64,876.5,0,881.1666666666666,765.0,32.0,41,0,1,1.7258593e-05,Low
SUB-22186,Chennai,Standard,"268,414,372,365,317,482",3,2026-02-17,48,352.23,0,369.6666666666667,268.0,214.0,114,2,2,0.50272155,Medium
SUB-22187,Pune,Basic,"171,200,169,166,136,236",0,2026-02-14,34,210.24,0,179.66666666666666,136.0,65.0,117,9,0,0.04257634,Low
SUB-22188,Pune,Standard,"363,380,405,426,438,438",3,2025-12-16,46,423.71,1,408.3333333333333,363.0,75.0,177,9,2,0.99527526,High
SUB-22189,Ahmedabad,Premium,"516,633,581,624,637,594",3,2026-02-25,16,598.15,0,597.5,516.0,78.0,106,0,1,0.02032683,Low
SUB-22190,Kolkata,Basic,"252,226,92,257,229,264",5,2026-05-02,115,211.8,0,220.0,92.0,12.0,40,6,0,0.00088360766,Low
SUB-22191,Bangalore,Standard,"423,580,432,457,438,498",1,2025-12-25,15,496.65,1,471.3333333333333,423.0,75.0,168,1,2,0.8103077,High
SUB-22192,Bangalore,Basic,"211,276,291,208,330,312",3,2026-01-13,33,260.61,1,271.3333333333333,208.0,101.0,149,1,0,0.98791516,High
SUB-22193,Kolkata,Standard,"617,541,540,536,550,524",1,2026-02-17,94,525.62,0,551.3333333333334,524.0,-93.0,114,6,2,0.01244684,Low
SUB-22194,Bangalore,Standard,"469,471,463,452,486,452",4,2026-04-05,89,476.92,0,465.5,452.0,-17.0,67,1,2,0.0030413507,Low
SUB-22195,Lucknow,Basic,"242,265,277,252,273,264",0,2026-02-21,59,266.46,0,262.1666666666667,242.0,22.0,110,7,0,0.008893474,Low
SUB-22196,Kolkata,Premium,"802,894,818,871,886,798",0,2026-04-25,92,859.69,0,844.8333333333334,798.0,-4.0,47,6,1,4.298289e-06,Low
SUB-22197,Pune,Basic,"205,155,227,302,282,218",4,2026-01-28,39,252.93,1,231.5,155.0,13.0,134,9,0,0.96082526,High
SUB-22198,Delhi,Basic,"210,230,312,244,235,202",0,2026-01-10,75,248.44,1,238.83333333333334,202.0,-8.0,152,3,0,0.67381465,High
SUB-22199,Hyderabad,Premium,"732,823,810,823,878,869",2,2026-01-31,62,826.4,0,822.5,732.0,137.0,131,4,1,0.011077681,Low
SUB-22200,Delhi,Premium,"743,684,693,765,821,845",3,2026-04-20,32,745.92,0,758.5,684.0,102.0,52,3,1,4.7090096e-05,Low
SUB-22201,Jaipur,Premium,"797,799,794,834,728,860",3,2026-06-07,98,804.74,0,802.0,728.0,63.0,4,5,1,1.5479578e-05,Low
SUB-22202,Ahmedabad,Basic,"148,183,111,175,126,151",3,2026-01-01,29,210.15,1,149.0,111.0,3.0,161,0,0,0.99915075,High
SUB-22203,Chennai,Premium,"686,765,612,747,729,752",0,2026-03-14,15,731.47,0,715.1666666666666,612.0,66.0,89,2,1,0.00014927355,Low
SUB-22204,Pune,Standard,"260,290,334,389,349,359",5,2026-06-09,62,373.19,0,330.1666666666667,260.0,99.0,2,9,2,0.00025227835,Low
SUB-22205,Hyderabad,Basic,"330,171,158,282,158,237",3,2026-04-09,106,249.31,0,222.66666666666666,158.0,-93.0,63,4,0,0.0016242957,Low
SUB-22206,Mumbai,Premium,"806,792,856,769,753,720",1,2026-03-19,100,767.83,0,782.6666666666666,720.0,-86.0,84,8,1,0.00018371361,Low
SUB-22207,Delhi,Premium,"777,758,766,800,764,744",4,2026-04-21,69,758.11,0,768.1666666666666,744.0,-33.0,51,3,1,0.0001112312,Low
SUB-22208,Jaipur,Premium,"705,763,799,764,662,756",2,2026-05-28,50,719.46,0,741.5,662.0,51.0,14,5,1,9.8346145e-06,Low
