subscriber_id,region,package_type,recharge_history,complaint_count,last_active_date,tenure_months,arpu,churn
SUB-20698,Kolkata,Standard,"441,502,484,541,562,386",6,2026-03-08,108,474.54,1
SUB-20699,Bangalore,Basic,"298,238,246,158,228,297",2,2026-03-29,61,244.92,0
SUB-20700,Hyderabad,Premium,"759,740,688,709,712,694",3,2026-03-23,51,720.57,0
SUB-20701,Jaipur,Premium,"577,627,665,712,657,780",4,2025-12-16,117,683.73,1
SUB-20702,Jaipur,Premium,"910,956,998,943,884,879",3,2026-04-22,35,919.56,0
SUB-20703,Jaipur,Standard,"493,468,488,575,604,431",2,2026-03-28,72,514.32,0
SUB-20704,Kolkata,Basic,"341,385,307,245,270,342",2,2026-01-20,89,319.79,1
SUB-20705,Mumbai,Premium,"782,573,680,673,718,699",2,2026-01-29,51,682.94,0
SUB-20706,Kolkata,Basic,"253,236,264,233,253,178",2,2026-03-26,106,242.18,0
SUB-20707,Hyderabad,Standard,"461,487,479,374,555,511",1,2026-01-15,115,484.79,0
SUB-20708,Hyderabad,Standard,"437,434,447,442,413,581",2,2026-02-15,95,462.11,0
SUB-20709,Chennai,Premium,"823,784,817,746,791,881",2,2026-05-26,111,811.25,0
SUB-20710,Hyderabad,Premium,"827,927,884,874,980,863",3,2026-02-16,55,885.4,0
SUB-20711,Lucknow,Premium,"616,563,670,554,566,527",2,2025-12-29,61,577.28,1
SUB-20712,Bangalore,Premium,"825,908,963,834,724,923",1,2026-03-15,11,857.63,0
SUB-20713,Pune,Basic,"252,198,236,341,201,263",3,2025-12-27,25,242.64,1
SUB-20714,Mumbai,Basic,"236,349,324,349,275,245",4,2026-01-02,102,268.17,1
SUB-20715,Chennai,Basic,"272,284,364,166,255,306",1,2026-02-08,101,261.23,1
SUB-20716,Pune,Basic,"292,282,283,260,286,254",4,2026-05-19,77,282.65,0
SUB-20717,Pune,Premium,"786,726,758,710,806,665",6,2026-01-04,81,724.32,0
SUB-20718,Kolkata,Premium,"778,924,771,785,738,686",2,2026-04-20,64,801.62,0
SUB-20719,Lucknow,Standard,"424,428,386,424,389,403",1,2026-01-29,51,427.46,0
SUB-20720,Ahmedabad,Premium,"892,900,858,882,940,953",3,2026-03-05,89,895.86,0
SUB-20721,Hyderabad,Premium,"678,723,823,724,793,647",5,2026-02-27,117,738.18,0
SUB-20722,Kolkata,Standard,"496,539,479,369,447,387",0,2026-01-26,14,432.52,0
SUB-20723,Delhi,Premium,"614,717,626,694,710,727",3,2026-02-08,120,721.28,0
SUB-20724,Hyderabad,Basic,"192,200,213,233,150,172",0,2026-06-02,35,234.61,0
SUB-20725,Lucknow,Standard,"352,378,280,298,396,310",1,2025-12-31,14,336.96,1
SUB-20726,Lucknow,Premium,"817,702,794,770,877,827",2,2026-02-19,80,808.03,0
SUB-20727,Hyderabad,Basic,"221,304,205,330,248,298",1,2026-02-07,12,246.43,0
SUB-20728,Hyderabad,Standard,"474,539,424,563,461,468",4,2026-03-31,28,507.97,0
SUB-20729,Kolkata,Basic,"253,261,225,243,159,254",5,2026-05-30,53,244.52,0
SUB-20730,Bangalore,Basic,"334,191,375,286,298,214",2,2026-01-12,5,276.43,1
SUB-20731,Delhi,Standard,"445,338,435,562,599,528",2,2026-04-26,105,486.82,0
SUB-20732,Pune,Premium,"820,941,879,936,849,901",2,2026-01-04,54,855.86,0
SUB-20733,Pune,Standard,"393,493,446,481,426,459",0,2026-02-15,21,453.81,0
SUB-20734,Jaipur,Premium,"858,924,890,939,931,855",2,2026-04-11,107,902.74,0
SUB-20735,Chennai,Basic,"238,243,248,223,266,305",1,2026-04-27,104,242.47,0
SUB-20736,Pune,Basic,"230,159,265,213,190,250",2,2026-04-21,63,218.79,0
SUB-20737,Delhi,Premium,"785,872,822,812,812,849",2,2026-01-30,53,824.94,0
SUB-20738,Bangalore,Standard,"469,458,463,460,503,509",2,2026-02-24,25,473.72,0
SUB-20739,Lucknow,Premium,"849,839,785,791,793,790",1,2026-05-10,10,818.93,0
SUB-20740,Mumbai,Basic,"208,154,223,199,203,229",1,2026-02-10,56,193.49,0
SUB-20741,Jaipur,Premium,"767,802,787,804,817,799",2,2026-02-17,79,837.67,0
SUB-20742,Bangalore,Standard,"487,608,562,453,513,601",1,2026-05-12,59,532.75,0
SUB-20743,Hyderabad,Standard,"489,506,428,477,523,532",3,2026-05-20,75,478.44,0
SUB-20744,Kolkata,Premium,"737,654,711,713,748,761",2,2026-02-12,92,709.35,0
SUB-20745,Mumbai,Basic,"304,309,226,177,218,373",0,2026-01-04,21,257.39,1
SUB-20746,Jaipur,Basic,"303,283,168,195,254,131",1,2026-01-12,87,229.11,1
SUB-20747,Kolkata,Premium,"741,813,903,853,774,876",4,2026-03-29,46,873.06,0
SUB-20748,Delhi,Standard,"309,383,477,377,340,396",2,2026-03-05,36,419.44,0
SUB-20749,Mumbai,Standard,"427,363,453,453,377,404",4,2026-05-15,88,431.78,0
SUB-20750,Hyderabad,Basic,"256,188,269,255,112,276",3,2026-02-21,1,255.16,1
SUB-20751,Pune,Standard,"500,508,495,443,449,461",3,2026-04-30,117,456.44,0
SUB-20752,Jaipur,Standard,"469,450,452,393,383,530",4,2026-04-21,116,458.56,0
SUB-20753,Mumbai,Basic,"278,164,198,195,229,317",3,2026-03-20,34,220.04,0
SUB-20754,Hyderabad,Standard,"480,496,529,539,575,540",3,2025-12-26,89,505.35,1
SUB-20755,Jaipur,Standard,"544,569,345,402,441,455",1,2026-03-18,69,457.24,0
SUB-20756,Lucknow,Basic,"185,257,205,144,234,289",2,2026-05-04,20,220.28,0
SUB-20757,Bangalore,Premium,"899,935,903,771,844,834",5,2026-06-07,7,870.07,0
SUB-20758,Pune,Standard,"392,318,394,321,341,293",2,2025-12-20,93,352.94,1
SUB-20759,Lucknow,Standard,"484,523,489,523,382,525",2,2026-02-16,83,467.95,0
SUB-20760,Kolkata,Premium,"747,805,829,779,774,812",2,2026-03-27,15,792.64,0
SUB-20761,Kolkata,Basic,"233,188,193,212,164,156",2,2026-05-28,82,205.38,0
SUB-20762,Delhi,Premium,"767,817,764,760,819,787",4,2026-06-11,85,772.98,0
SUB-20763,Chennai,Standard,"448,404,358,440,486,338",1,2026-06-11,19,430.73,0
SUB-20764,Pune,Premium,"869,870,928,977,866,830",2,2026-01-22,120,865.86,0
SUB-20765,Ahmedabad,Basic,"119,260,257,206,225,230",2,2026-02-04,9,224.99,1
SUB-20766,Mumbai,Standard,"434,508,439,384,383,479",4,2026-02-22,107,443.87,0
SUB-20767,Pune,Premium,"913,943,1013,1079,920,957",2,2025-12-29,61,992.79,0
SUB-20768,Mumbai,Premium,"807,843,802,659,847,866",1,2025-12-22,103,821.45,1
SUB-20769,Jaipur,Basic,"292,290,335,132,243,324",3,2026-02-06,103,281.99,1
SUB-20770,Lucknow,Standard,"402,421,435,377,351,395",1,2026-05-11,19,419.18,0
SUB-20771,Delhi,Standard,"414,501,503,429,520,402",3,2026-05-15,62,453.72,0
SUB-20772,Bangalore,Basic,"268,293,343,223,272,225",1,2026-04-05,6,261.1,0
SUB-20773,Pune,Premium,"838,940,964,942,996,958",1,2026-02-02,44,914.32,0
SUB-20774,Chennai,Standard,"337,450,352,417,433,431",3,2026-03-10,104,405.02,0
SUB-20775,Lucknow,Premium,"821,786,818,754,763,872",1,2026-06-11,70,833.27,0
SUB-20776,Delhi,Standard,"514,408,492,472,379,449",4,2026-02-25,86,440.02,0
SUB-20777,Hyderabad,Premium,"729,643,767,794,760,805",3,2025-12-18,105,743.03,1
SUB-20778,Delhi,Basic,"164,197,217,181,168,255",2,2026-02-27,55,237.06,0
SUB-20779,Bangalore,Basic,"259,247,269,206,316,287",3,2026-05-03,98,266.4,0
SUB-20780,Mumbai,Premium,"806,625,760,792,752,774",5,2026-05-26,49,731.54,0
SUB-20781,Mumbai,Basic,"268,274,275,183,343,122",5,2026-04-12,13,230.33,0
SUB-20782,Mumbai,Premium,"763,790,729,722,682,794",1,2026-03-10,90,763.32,0
SUB-20783,Mumbai,Premium,"812,825,814,845,848,866",4,2026-03-06,119,863.77,0
SUB-20784,Chennai,Premium,"765,848,765,917,866,794",2,2026-04-06,74,822.45,0
SUB-20785,Ahmedabad,Premium,"828,922,901,927,886,982",1,2026-03-28,25,945.0,0
SUB-20786,Jaipur,Premium,"942,944,931,927,954,903",2,2025-12-16,10,904.89,1
SUB-20787,Kolkata,Standard,"480,494,499,404,472,328",4,2025-12-21,1,440.87,1
SUB-20788,Jaipur,Basic,"199,202,278,201,205,169",3,2025-12-15,34,211.93,1
SUB-20789,Ahmedabad,Standard,"278,311,298,474,337,467",2,2026-02-12,2,383.04,0
SUB-20790,Lucknow,Premium,"645,689,757,697,575,648",2,2026-03-26,110,663.78,0
SUB-20791,Chennai,Standard,"377,405,413,387,398,484",3,2026-03-31,40,432.57,0
SUB-20792,Delhi,Premium,"965,896,839,895,850,910",1,2026-03-09,60,892.3,0
SUB-20793,Pune,Standard,"546,558,428,497,413,446",1,2026-03-05,109,458.18,0
SUB-20794,Delhi,Premium,"692,700,738,641,620,576",2,2026-04-25,51,652.71,0
SUB-20795,Delhi,Basic,"288,295,233,230,223,347",3,2026-04-12,22,212.84,0
SUB-20796,Lucknow,Basic,"381,231,255,287,292,215",2,2026-03-08,80,264.75,0
SUB-20797,Mumbai,Basic,"250,309,256,272,192,159",5,2025-12-21,118,231.0,1
SUB-20798,Lucknow,Standard,"483,568,439,510,513,506",2,2026-03-05,104,479.81,0
SUB-20799,Delhi,Basic,"249,242,278,273,249,131",1,2026-04-23,98,265.23,0
SUB-20800,Bangalore,Basic,"179,265,318,396,197,307",1,2026-03-17,51,248.8,0
SUB-20801,Jaipur,Premium,"828,725,837,821,850,750",3,2026-01-20,1,817.82,0
SUB-20802,Ahmedabad,Basic,"271,389,285,378,308,338",3,2025-12-22,49,298.3,1
SUB-20803,Ahmedabad,Premium,"834,849,833,896,785,796",3,2025-12-16,5,866.54,1
SUB-20804,Hyderabad,Premium,"708,816,800,777,727,667",2,2026-05-13,10,780.9,0
SUB-20805,Lucknow,Basic,"337,180,231,306,255,301",3,2026-01-28,109,251.78,1
SUB-20806,Jaipur,Basic,"242,137,174,267,232,334",2,2025-12-20,120,212.48,1
SUB-20807,Mumbai,Premium,"591,640,694,664,593,665",3,2026-04-03,3,646.74,0
SUB-20808,Hyderabad,Premium,"655,622,738,618,743,703",1,2026-05-20,66,689.15,0
SUB-20809,Pune,Premium,"690,671,588,624,611,666",3,2026-02-11,115,671.35,0
SUB-20810,Bangalore,Premium,"861,881,844,826,866,789",1,2026-05-21,111,843.64,0
SUB-20811,Lucknow,Basic,"266,248,171,319,273,299",0,2026-04-03,2,237.35,0
SUB-20812,Bangalore,Basic,"194,235,236,215,250,298",4,2026-01-19,12,248.46,1
SUB-20813,Hyderabad,Premium,"687,618,640,667,748,682",4,2026-03-14,8,709.15,0
SUB-20814,Bangalore,Standard,"481,534,532,575,531,416",5,2026-05-14,30,496.06,0
SUB-20815,Delhi,Premium,"708,768,685,739,743,723",3,2026-03-03,57,698.17,0
SUB-20816,Hyderabad,Standard,"505,471,493,490,402,436",4,2026-04-25,63,481.8,0
SUB-20817,Bangalore,Standard,"449,457,427,494,414,483",2,2026-05-02,14,411.92,0
SUB-20818,Jaipur,Standard,"502,389,491,414,484,492",1,2026-03-18,119,466.41,0
SUB-20819,Mumbai,Premium,"875,869,945,970,792,822",0,2026-01-30,32,831.24,0
SUB-20820,Kolkata,Basic,"225,289,243,276,298,274",4,2026-05-18,7,268.83,0
SUB-20821,Lucknow,Standard,"567,455,349,460,398,394",5,2026-01-14,104,419.1,1
SUB-20822,Lucknow,Premium,"803,800,936,847,818,934",0,2026-04-25,92,867.74,0
SUB-20823,Bangalore,Basic,"249,302,258,303,223,124",4,2026-01-13,34,230.78,1
SUB-20824,Bangalore,Premium,"640,764,814,669,666,678",1,2026-04-03,113,724.19,0
SUB-20825,Kolkata,Standard,"395,448,503,401,378,517",5,2026-03-01,4,436.4,0
SUB-20826,Pune,Basic,"303,293,251,217,315,260",3,2026-03-15,110,228.39,0
SUB-20827,Lucknow,Premium,"826,871,834,953,800,862",2,2025-12-16,23,865.96,1
SUB-20828,Bangalore,Basic,"137,302,201,253,183,222",3,2026-01-11,7,240.85,1
SUB-20829,Ahmedabad,Standard,"487,292,392,350,436,408",7,2025-12-21,90,376.45,1
SUB-20830,Kolkata,Premium,"924,923,926,857,864,803",1,2026-05-26,50,906.34,0
SUB-20831,Jaipur,Basic,"214,263,109,189,297,156",3,2026-01-19,96,221.47,1
SUB-20832,Bangalore,Standard,"476,482,404,476,458,482",0,2026-03-17,103,435.1,0
SUB-20833,Lucknow,Basic,"248,269,364,333,309,306",2,2026-04-16,38,283.59,0
SUB-20834,Bangalore,Basic,"266,313,249,281,174,146",2,2026-05-13,102,233.16,0
SUB-20835,Ahmedabad,Basic,"285,279,259,272,248,230",2,2026-03-14,36,263.28,0
SUB-20836,Pune,Premium,"779,835,776,788,767,808",0,2026-03-15,8,785.69,0
SUB-20837,Delhi,Premium,"909,853,944,866,934,974",2,2026-05-28,23,915.18,0
SUB-20838,Jaipur,Premium,"760,772,784,800,829,648",3,2026-01-21,5,756.34,0
SUB-20839,Pune,Basic,"95,219,126,233,285,251",4,2026-02-16,104,239.82,1
SUB-20840,Jaipur,Basic,"209,215,150,258,179,241",4,2026-02-05,68,221.99,1
SUB-20841,Delhi,Basic,"274,284,309,295,348,244",2,2026-04-15,44,273.93,0
SUB-20842,Jaipur,Premium,"988,931,962,1007,1038,1011",4,2026-02-18,40,958.89,0
SUB-20843,Chennai,Basic,"336,215,279,337,311,351",3,2026-05-03,34,307.71,0
SUB-20844,Mumbai,Premium,"743,776,841,830,661,721",2,2026-02-13,46,745.26,0
SUB-20845,Mumbai,Premium,"859,787,799,809,853,787",5,2026-02-21,29,793.15,0
SUB-20846,Hyderabad,Premium,"664,482,602,540,568,641",2,2026-03-08,99,593.77,0
SUB-20847,Lucknow,Basic,"180,233,348,268,257,326",2,2026-02-09,41,266.03,0
SUB-20848,Mumbai,Standard,"481,399,367,407,436,450",2,2026-04-25,94,458.35,0
SUB-20849,Ahmedabad,Premium,"760,745,798,735,752,734",3,2026-01-15,96,736.47,0
SUB-20850,Bangalore,Premium,"878,984,817,905,896,761",1,2025-12-14,1,853.03,1
SUB-20851,Kolkata,Premium,"886,831,895,925,900,801",3,2026-01-15,56,858.69,1
SUB-20852,Lucknow,Premium,"696,758,751,747,660,688",4,2026-05-24,97,760.41,0
SUB-20853,Delhi,Premium,"790,786,803,846,817,781",2,2026-05-06,57,780.8,0
SUB-20854,Delhi,Premium,"788,831,678,830,792,726",2,2026-02-09,30,793.03,0
SUB-20855,Mumbai,Basic,"208,212,214,257,289,163",4,2026-02-21,90,260.71,1
SUB-20856,Delhi,Standard,"391,411,475,473,462,442",3,2026-05-19,63,439.05,0
SUB-20857,Pune,Premium,"803,831,843,771,775,868",1,2026-04-26,61,796.18,0
SUB-20858,Ahmedabad,Basic,"327,187,277,242,314,234",1,2026-05-05,20,265.05,0
SUB-20859,Kolkata,Basic,"149,278,183,216,90,135",2,2026-04-30,5,196.25,0
SUB-20860,Pune,Basic,"186,136,210,129,152,140",6,2026-06-07,13,198.8,0
SUB-20861,Jaipur,Basic,"188,269,267,261,221,250",3,2026-01-22,2,221.36,1
SUB-20862,Chennai,Basic,"253,251,336,248,204,232",2,2026-01-14,3,253.71,1
SUB-20863,Delhi,Standard,"467,435,440,405,456,433",2,2026-04-15,91,442.85,0
SUB-20864,Delhi,Premium,"892,973,894,922,949,1049",3,2026-01-25,31,949.67,0
SUB-20865,Kolkata,Basic,"133,206,221,228,244,277",1,2026-03-19,101,249.01,0
SUB-20866,Chennai,Basic,"224,215,217,98,138,244",2,2026-05-25,87,192.91,0
SUB-20867,Jaipur,Premium,"677,734,803,717,727,816",0,2026-04-14,22,749.66,0
SUB-20868,Mumbai,Standard,"342,477,441,481,350,394",4,2026-04-13,106,419.04,0
SUB-20869,Delhi,Basic,"249,320,266,268,233,264",2,2026-02-13,76,267.33,0
SUB-20870,Bangalore,Premium,"838,847,966,916,952,915",3,2026-01-30,70,884.33,0
SUB-20871,Ahmedabad,Basic,"288,266,181,313,288,288",3,2026-02-16,68,248.88,1
SUB-20872,Ahmedabad,Basic,"262,202,262,214,298,304",3,2026-06-01,27,262.5,0
SUB-20873,Kolkata,Basic,"185,245,268,273,240,256",3,2026-04-13,110,227.96,0
SUB-20874,Jaipur,Standard,"428,561,534,518,601,592",2,2026-03-01,86,534.44,0
SUB-20875,Jaipur,Basic,"288,312,300,371,231,204",3,2026-01-12,95,272.58,1
SUB-20876,Mumbai,Basic,"226,218,259,259,313,254",2,2026-02-08,95,252.96,0
SUB-20877,Ahmedabad,Premium,"897,862,884,903,876,908",0,2026-03-31,55,874.06,0
SUB-20878,Bangalore,Premium,"891,857,949,831,874,874",5,2026-02-15,59,867.94,0
SUB-20879,Mumbai,Premium,"862,920,805,976,909,942",5,2026-02-13,114,940.55,0
SUB-20880,Jaipur,Standard,"452,384,466,461,484,534",4,2026-03-08,20,469.0,0
SUB-20881,Chennai,Premium,"770,900,874,864,826,894",1,2026-05-26,80,810.25,0
SUB-20882,Chennai,Premium,"754,882,767,765,835,824",5,2026-03-25,42,803.86,0
SUB-20883,Delhi,Basic,"243,280,280,225,193,296",2,2026-02-14,16,222.6,1
SUB-20884,Kolkata,Standard,"402,413,434,453,427,431",5,2025-12-21,69,433.62,1
SUB-20885,Hyderabad,Premium,"697,613,657,708,667,663",2,2026-01-13,16,652.29,0
SUB-20886,Hyderabad,Standard,"449,455,505,452,491,525",2,2026-04-29,36,453.14,0
SUB-20887,Chennai,Basic,"250,172,295,255,288,314",2,2026-04-07,34,275.99,0
SUB-20888,Mumbai,Basic,"235,252,341,151,360,259",3,2026-01-20,48,274.91,1
SUB-20889,Jaipur,Standard,"554,477,554,588,578,528",1,2026-03-19,102,530.49,0
SUB-20890,Delhi,Basic,"311,155,246,268,283,163",3,2026-01-28,68,236.96,1
SUB-20891,Lucknow,Basic,"104,332,274,220,208,285",3,2026-05-16,82,242.49,0
SUB-20892,Ahmedabad,Basic,"224,325,272,337,295,312",4,2026-01-29,1,249.27,0
SUB-20893,Ahmedabad,Standard,"349,513,510,468,418,470",2,2026-03-20,69,461.73,0
SUB-20894,Chennai,Basic,"238,244,263,213,283,245",4,2026-01-08,44,294.77,1
SUB-20895,Lucknow,Standard,"397,408,462,453,451,360",5,2025-12-21,37,424.29,1
SUB-20896,Pune,Premium,"819,954,890,798,793,857",8,2026-01-19,2,882.91,1
SUB-20897,Ahmedabad,Premium,"675,766,644,663,700,630",2,2026-03-17,18,701.8,0
SUB-20898,Kolkata,Standard,"462,436,472,434,425,401",4,2026-02-05,111,425.47,1
SUB-20899,Ahmedabad,Standard,"457,422,499,484,442,462",7,2026-02-01,31,450.46,1
SUB-20900,Jaipur,Basic,"201,303,273,269,212,221",1,2026-02-16,96,242.89,0
SUB-20901,Pune,Premium,"872,961,967,903,921,921",2,2026-03-09,29,921.33,0
SUB-20902,Chennai,Basic,"147,230,253,361,312,170",1,2026-02-11,36,208.38,0
SUB-20903,Jaipur,Basic,"270,258,303,273,271,191",1,2026-05-14,104,228.61,0
SUB-20904,Mumbai,Premium,"884,908,969,963,896,965",1,2026-05-12,120,888.65,0
SUB-20905,Pune,Basic,"203,212,159,121,145,198",3,2026-01-07,15,206.92,1
SUB-20906,Jaipur,Premium,"729,648,721,733,801,680",3,2026-02-09,112,747.19,0
SUB-20907,Kolkata,Standard,"434,581,355,501,446,468",7,2026-01-14,54,475.73,1
SUB-20908,Chennai,Basic,"301,310,213,196,259,253",1,2026-01-19,54,249.14,0
SUB-20909,Delhi,Premium,"895,793,876,840,797,883",3,2025-12-20,45,845.77,1
SUB-20910,Delhi,Standard,"373,424,350,339,357,331",6,2026-01-05,37,365.14,1
SUB-20911,Delhi,Premium,"678,736,705,706,742,703",2,2026-06-07,79,706.94,0
SUB-20912,Ahmedabad,Basic,"176,205,131,218,114,197",1,2026-04-03,81,204.82,0
SUB-20913,Kolkata,Standard,"437,514,583,428,506,425",3,2026-01-09,15,442.41,1
SUB-20914,Pune,Standard,"663,537,668,478,484,520",1,2026-01-15,107,573.37,0
SUB-20915,Bangalore,Basic,"261,122,253,231,264,302",5,2026-06-05,96,233.87,0
SUB-20916,Pune,Premium,"719,793,700,657,615,689",4,2026-05-26,55,733.42,0
SUB-20917,Lucknow,Basic,"92,244,229,318,223,171",1,2026-02-09,15,249.72,0
SUB-20918,Kolkata,Premium,"1062,1075,995,959,947,948",1,2026-03-28,111,988.52,0
SUB-20919,Bangalore,Standard,"551,508,602,599,562,490",1,2026-04-04,21,552.84,0
SUB-20920,Pune,Standard,"441,457,601,363,482,447",1,2026-01-09,16,483.14,0
SUB-20921,Chennai,Basic,"205,226,232,96,168,229",3,2025-12-27,49,186.62,1
SUB-20922,Kolkata,Standard,"320,497,458,462,438,356",2,2026-04-22,117,411.68,0
SUB-20923,Lucknow,Basic,"269,297,233,284,328,216",1,2026-01-27,99,293.56,1
SUB-20924,Ahmedabad,Standard,"369,285,283,315,262,347",3,2026-03-16,25,365.51,0
SUB-20925,Jaipur,Premium,"788,820,869,810,723,824",0,2026-01-19,73,792.98,0
SUB-20926,Chennai,Basic,"341,332,305,436,221,306",2,2026-04-03,93,313.48,0
SUB-20927,Chennai,Standard,"489,355,467,463,370,510",1,2026-01-08,86,446.35,1
SUB-20928,Hyderabad,Basic,"263,217,229,217,259,207",1,2026-04-24,31,218.64,0
SUB-20929,Chennai,Basic,"189,202,234,142,272,252",2,2026-02-27,116,221.42,0
SUB-20930,Lucknow,Standard,"556,506,421,376,498,353",1,2026-04-04,117,441.54,0
SUB-20931,Chennai,Basic,"172,272,200,244,164,235",1,2026-04-26,32,201.02,0
SUB-20932,Kolkata,Standard,"485,586,499,532,481,556",5,2026-04-16,73,503.4,0
SUB-20933,Hyderabad,Standard,"394,494,412,347,450,396",2,2026-02-24,16,428.71,0
SUB-20934,Lucknow,Standard,"500,491,445,485,435,466",3,2026-01-30,71,478.65,0
SUB-20935,Chennai,Premium,"737,862,832,774,903,784",1,2026-02-04,119,800.65,0
SUB-20936,Ahmedabad,Standard,"503,507,571,559,454,432",3,2026-05-02,102,513.57,0
SUB-20937,Mumbai,Standard,"477,491,529,477,463,511",1,2026-01-18,30,477.42,0
SUB-20938,Ahmedabad,Basic,"331,229,281,269,234,170",1,2026-01-31,65,257.5,0
SUB-20939,Jaipur,Premium,"853,737,811,795,809,760",2,2026-05-06,35,828.81,0
SUB-20940,Ahmedabad,Basic,"353,233,294,246,339,270",0,2026-03-07,95,292.44,0
SUB-20941,Lucknow,Standard,"456,438,397,401,367,372",5,2026-02-25,41,403.42,0
SUB-20942,Kolkata,Standard,"321,470,356,423,418,441",2,2026-04-17,47,410.79,0
SUB-20943,Lucknow,Basic,"300,188,178,179,156,262",4,2026-04-06,67,204.67,0
SUB-20944,Mumbai,Basic,"275,198,246,346,253,276",1,2026-02-07,35,259.34,0
SUB-20945,Pune,Premium,"630,599,643,598,601,642",4,2026-03-27,52,651.77,0
SUB-20946,Hyderabad,Premium,"749,870,744,760,769,818",3,2026-03-25,35,793.79,0
SUB-20947,Mumbai,Standard,"445,487,453,488,553,502",1,2026-01-30,51,504.6,0
SUB-20948,Lucknow,Premium,"752,829,919,775,788,834",0,2026-03-27,94,800.58,0
SUB-20949,Bangalore,Standard,"320,415,438,413,378,344",2,2026-05-01,28,400.25,0
SUB-20950,Jaipur,Basic,"209,200,157,240,234,158",2,2026-01-14,51,224.93,1
SUB-20951,Chennai,Basic,"261,229,197,269,327,299",1,2026-01-02,112,250.7,1
SUB-20952,Jaipur,Basic,"326,325,336,264,295,306",1,2026-05-17,10,279.38,0
SUB-20953,Jaipur,Standard,"444,472,460,484,554,499",6,2026-05-13,23,472.68,0
SUB-20954,Chennai,Premium,"687,590,647,570,634,609",0,2026-04-24,70,616.26,0
SUB-20955,Mumbai,Basic,"108,86,198,199,187,202",2,2025-12-16,5,177.51,1
SUB-20956,Mumbai,Standard,"369,300,321,365,334,410",3,2026-01-02,55,375.75,1
SUB-20957,Hyderabad,Standard,"447,532,564,595,523,506",1,2026-04-30,114,514.75,0
SUB-20958,Chennai,Premium,"952,867,971,1020,870,1048",3,2025-12-23,55,979.28,0
SUB-20959,Delhi,Standard,"394,488,474,408,432,438",1,2026-05-30,94,472.43,0
SUB-20960,Delhi,Premium,"932,721,794,778,886,820",2,2026-02-22,106,831.38,0
SUB-20961,Delhi,Premium,"916,916,977,896,962,945",1,2026-04-10,14,895.55,0
SUB-20962,Pune,Premium,"936,793,870,756,791,874",2,2026-05-27,35,823.34,0
SUB-20963,Pune,Premium,"966,942,966,928,1021,1002",3,2026-01-24,43,960.92,0
SUB-20964,Mumbai,Standard,"378,328,385,376,418,391",2,2026-05-23,96,363.86,0
SUB-20965,Jaipur,Standard,"459,478,477,495,373,469",2,2026-03-28,6,461.38,0
SUB-20966,Ahmedabad,Standard,"438,451,493,468,559,525",0,2026-03-13,31,470.98,0
SUB-20967,Mumbai,Basic,"202,294,331,275,232,267",0,2026-05-12,104,253.2,0
SUB-20968,Jaipur,Premium,"911,874,1023,950,933,945",2,2026-01-12,39,881.94,0
SUB-20969,Ahmedabad,Standard,"509,516,479,454,518,502",3,2026-03-04,9,486.83,0
SUB-20970,Chennai,Basic,"179,208,285,222,308,206",2,2026-01-28,22,290.43,1
SUB-20971,Hyderabad,Standard,"328,365,498,432,361,382",3,2026-04-15,53,408.38,0
SUB-20972,Chennai,Standard,"403,457,410,442,402,414",2,2025-12-24,53,456.25,1
SUB-20973,Mumbai,Basic,"281,259,331,267,247,228",4,2026-03-18,29,288.23,0
SUB-20974,Bangalore,Premium,"726,645,632,653,679,670",2,2026-05-19,101,673.86,0
SUB-20975,Ahmedabad,Premium,"640,696,597,658,546,553",1,2025-12-25,74,615.75,0
SUB-20976,Bangalore,Basic,"215,249,318,261,277,182",2,2026-01-20,16,239.05,1
SUB-20977,Bangalore,Premium,"887,850,806,792,782,780",4,2026-05-25,74,802.87,0
SUB-20978,Chennai,Basic,"289,206,228,283,257,250",4,2025-12-14,105,257.03,1
SUB-20979,Hyderabad,Basic,"259,258,335,220,203,149",4,2026-05-03,3,277.96,0
SUB-20980,Ahmedabad,Basic,"381,238,208,235,226,225",4,2026-06-07,79,276.94,0
SUB-20981,Hyderabad,Premium,"848,765,867,776,837,801",3,2026-05-20,67,796.6,0
SUB-20982,Kolkata,Standard,"426,431,439,379,449,392",4,2026-01-02,112,403.74,1
SUB-20983,Lucknow,Standard,"580,483,585,582,607,505",1,2026-05-29,86,490.15,0
SUB-20984,Hyderabad,Standard,"507,437,459,453,516,536",4,2026-04-10,18,509.39,0
SUB-20985,Chennai,Basic,"186,280,208,236,268,246",1,2026-04-07,76,229.92,0
SUB-20986,Ahmedabad,Premium,"923,882,939,895,815,796",4,2026-02-16,95,882.09,0
SUB-20987,Pune,Premium,"736,710,698,708,796,711",0,2026-03-17,68,713.39,0
SUB-20988,Kolkata,Basic,"317,324,294,267,244,263",1,2025-12-29,34,291.84,1
